,codigo_pais,ano,populacao,gdp
2023,MDA,2011,3595135,8414352020.49442
2024,MDA,2012,3507197,8709138634.82921
2025,MDA,2013,3416532,9496717875.51932
2026,MDA,2014,3338338,9399833207.49341
2027,MDA,2015,3277390,7798692878.40136
2028,MDA,2016,3225125,7982450758.03213
2029,MDA,2017,3180515,9519053158.46404
2030,MDA,2018,3141839,11253727815.4762
2031,MDA,2019,3109496,11735774634.4239
2032,MCO,2004,32258,4043551488.82603
2033,MCO,2005,32162,4204652898.73103
2034,MCO,2006,32026,4586826512.71356
2035,MCO,2007,31841,5875790766.2621
2036,MCO,2008,31889,6502942244.93068
2037,MCO,2009,32428,5474379252.34114
2038,MCO,2010,33203,5367561569.59548
2039,MCO,2011,33971,6088689808.38347
2040,MCO,2012,34723,5742749294.00852
2041,MCO,2013,35449,6555591709.88585
2042,MCO,2014,36133,7069353073.08882
2043,MCO,2015,36781,6261649890.82388
2044,MCO,2016,37090,6465645584.94877
2045,MCO,2017,37069,6431271365.08338
2046,MCO,2018,37050,7182444409.54069
2047,MCO,2019,37059,7383944044.17
2048,MNG,2004,2537955,1992066808.09598
2049,MNG,2005,2559258,2523471601.10421
2050,MNG,2006,2581245,3414055661.61598
2051,MNG,2007,2605647,4234999703.90059
2052,MNG,2008,2633896,5623216608.04288
2053,MNG,2009,2666718,4583850367.88972
2054,MNG,2010,2702527,7189481998.90094
2055,MNG,2011,2743946,10409797377.8571
2056,MNG,2012,2792354,12292770631.565
2057,MNG,2013,2845160,12582122604.2577
2058,MNG,2014,2902826,12226514668.0622
2059,MNG,2015,2964756,11619892590.6941
2060,MNG,2016,3029559,11181350649.3573
2061,MNG,2017,3096033,11480847740.736
2062,MNG,2018,3163994,13178094720.4986
2063,MNG,2019,3232435,14206359017.5143
2064,MNE,2004,632550,2073234417.68066
2065,MNE,2005,632885,2257174480.78597
2066,MNE,2006,632551,2721903148.91482
2067,MNE,2007,631931,3680711743.77224
2068,MNE,2008,631475,4545674527.61096
2069,MNE,2009,631187,4159330369.5471
2070,MNE,2010,631048,4142983843.4912
2071,MNE,2011,631801,4544428421.49513
2072,MNE,2012,633053,4087526241.81268
2073,MNE,2013,633951,4465772400.37453
2074,MNE,2014,634301,4593853290.963
2075,MNE,2015,633969,4054730077.57718
2076,MNE,2016,633264,4376930578.32395
2077,MNE,2017,632445,4856599480.79882
2078,MNE,2018,631459,5506942238.35668
2079,MNE,2019,630403,5542054181.12616
2080,MAR,2004,30033124,66114145451.0067
2081,MAR,2005,30431898,68852658068.6673
2082,MAR,2006,30833024,75883823300.8545
2083,MAR,2007,31232634,86947913286.728
2084,MAR,2008,31634996,101822906949.063
2085,MAR,2009,32042880,101154952240.881
2086,MAR,2010,32464866,100865329473.44
2087,MAR,2011,32903708,110080631332.375
2088,MAR,2012,33352166,106937392311.129
2089,MAR,2013,33803528,115739287305.08
2090,MAR,2014,34248608,119130841411.664
2091,MAR,2015,34680456,110413823841.592
2092,MAR,2016,35107272,111572947004.917
2093,MAR,2017,35528116,118540573367.844
2094,MAR,2018,35927516,127341147581.818
2095,MAR,2019,36304408,128920266409.458
2096,MOZ,2004,19694412,7937255565.35765
2097,MOZ,2005,20211124,8868504899.94673
2098,MOZ,2006,20735990,9509835536.93373
2099,MOZ,2007,21280520,10811456005.9405
2100,MOZ,2008,21845572,12920340964.6544
2101,MOZ,2009,22436660,12263894790.0125
2102,MOZ,2010,23073732,11411894723.864
2103,MOZ,2011,23760424,14619279988.716
2104,MOZ,2012,24487614,16688114144.0745
2105,MOZ,2013,25251738,17198073057.1981
2106,MOZ,2014,26038704,17978246586.0662
2107,MOZ,2015,26843252,16208985769.615
2108,MOZ,2016,27696500,12069051237.1711
2109,MOZ,2017,28569448,13264640645.7768
2110,MOZ,2018,29423882,15017358750.6113
2111,MOZ,2019,30285602,15512759174.573
2112,MMR,2004,47338444,10567354056.4049
2113,MMR,2005,47724472,11986972418.5103
2114,MMR,2006,48088276,14502553709.8303
2115,MMR,2007,48445652,20182477480.5512
2116,MMR,2008,48729480,31862554101.9378
2117,MMR,2009,49015836,36906181380.8127
2118,MMR,2010,49390988,49540813342.4834
2119,MMR,2011,49794528,59977326085.9908
2120,MMR,2012,50218196,59937796641.7889
2121,MMR,2013,50648336,60269732882.8413
2122,MMR,2014,51072436,65446196919.6813
2123,MMR,2015,51483956,59687411768.8224
2124,MMR,2016,51892352,63216143490.1423
2125,MMR,2017,52288344,66055090634.4518
2126,MMR,2018,52666016,67855845007.3168
2127,MMR,2019,53040212,75072038085.8542
2128,NAM,2004,1939405,6609205994.77406
2129,NAM,2005,1962874,7248374837.72056
2130,NAM,2006,1986568,8001779551.06323
2131,NAM,2007,2011492,8839536475.99963
2132,NAM,2008,2038556,8607431497.49471
2133,NAM,2009,2067928,8938847189.07592
2134,NAM,2010,2099275,11431412421.1316
2135,NAM,2011,2132343,12523359440.5499
2136,NAM,2012,2167474,13042053591.6857
2137,NAM,2013,2204517,12043307277.1235
2138,NAM,2014,2243008,12435430969.6301
2139,NAM,2015,2282709,11335161083.5061
2140,NAM,2016,2323351,10722018732.0936
2141,NAM,2017,2364540,12895153160.466
2142,NAM,2018,2405682,13682018827.0434
2143,NAM,2019,2446648,12541928102.7657
2144,NRU,2004,10356,
2145,NRU,2005,10337,
2146,NRU,2006,10318,
2147,NRU,2007,10289,
2148,NRU,2008,10267,
2149,NRU,2009,10255,
2150,NRU,2010,10262,47562844.6104251
2151,NRU,2011,10303,65071879.7787162
2152,NRU,2012,10464,101055722.95058
2153,NRU,2013,10719,94385014.9425842
2154,NRU,2014,10965,99149244.4001333
2155,NRU,2015,11207,84863440.5801997
2156,NRU,2016,11463,97541943.0355053
2157,NRU,2017,11708,109355638.866955
2158,NRU,2018,11949,130995566.30391
2159,NRU,2019,12156,125160115.547819
2160,NPL,2004,26003970,7273938314.71988
2161,NPL,2005,26285112,8130258415.25477
2162,NPL,2006,26518974,9043715355.8881
2163,NPL,2007,26713652,10325618017.379
2164,NPL,2008,26881542,12545438605.3959
2165,NPL,2009,27026952,12854985464.0764
2166,NPL,2010,27161572,16002656434.4746
2167,NPL,2011,27266398,21573872273.8375
2168,NPL,2012,27330696,21703100747.4797
2169,NPL,2013,27381558,22162205046.022
2170,NPL,2014,27462110,22731612827.0632
2171,NPL,2015,27610328,24360801337.6944
2172,NPL,2016,27861186,24524109483.5293
2173,NPL,2017,28183424,28971588880.3546
2174,NPL,2018,28506718,33111525183.2178
2175,NPL,2019,28832500,34186180695.9969
2176,NLD,2004,16196036,658380081545.175
2177,NLD,2005,16261834,685348181515.953
2178,NLD,2006,16325679,733955269898.823
2179,NLD,2007,16391232,848558887541.179
2180,NLD,2008,16460775,951869997864.062
2181,NLD,2009,16536200,871518638049.218
2182,NLD,2010,16617121,847380859016.668
2183,NLD,2011,16701470,905270626332.687
2184,NLD,2012,16785296,838923319919.531
2185,NLD,2013,16867352,877172824534.512
2186,NLD,2014,16954080,892167986713.722
2187,NLD,2015,17041110,765572770634.375
2188,NLD,2016,17124512,784060430240.08
2189,NLD,2017,17207204,833869641687.06
2190,NLD,2018,17286042,914043438179.607
2191,NLD,2019,17363260,910194347568.626
2192,NCL,2004,238656,5895008977.9531
2193,NCL,2005,242147,6238629487.01331
2194,NCL,2006,245647,6979155387.86792
2195,NCL,2007,249378,8819917180.34265
2196,NCL,2008,253090,9067619760.07073
2197,NCL,2009,256988,8704438102.20142
2198,NCL,2010,261435,9364350076.91225
2199,NCL,2011,266312,10351448004.7674
2200,NCL,2012,271315,9659151917.40484
2201,NCL,2013,276404,10151382933.1594
2202,NCL,2014,280805,10635035594.7528
2203,NCL,2015,283041,8738203074.3957
2204,NCL,2016,283753,8724568954.89799
2205,NCL,2017,284358,9174048681.98577
2206,NCL,2018,284887,9896402283.68587
2207,NCL,2019,285374,9475655324.59495
2208,NZL,2004,4081415,103905210084.034
2209,NZL,2005,4132782,114720129550.095
2210,NZL,2006,4179986,111538810712.665
2211,NZL,2007,4221495,137188946865.584
2212,NZL,2008,4260235,133131369930.414
2213,NZL,2009,4302884,121373602348.679
2214,NZL,2010,4346345,146517541181.254
2215,NZL,2011,4381274,168291357111.739
2216,NZL,2012,4410285,176206659722.524
2217,NZL,2013,4450641,190906575136.003
2218,NZL,2014,4514198,201313497220.917
2219,NZL,2015,4590591,178064471137.921
2220,NZL,2016,4668088,188838342527.975
2221,NZL,2017,4746253,206556258844.567
2222,NZL,2018,4838528,211886686924.483
2223,NZL,2019,4959033,213091987153.092
2224,NIC,2004,5386220,5795568204.64532
2225,NIC,2005,5454680,6321324279.14826
2226,NIC,2006,5529811,6763418645.81377
2227,NIC,2007,5607460,7423365339.17706
2228,NIC,2008,5687752,8496948362.72092
2229,NIC,2009,5770649,8298736418.16444
2230,NIC,2010,5855736,8758619000.75242
2231,NIC,2011,5942554,9774319976.77873
2232,NIC,2012,6030605,10531980241.4474
2233,NIC,2013,6119377,10982995267.0341
2234,NIC,2014,6208680,11880434070.7811
2235,NIC,2015,6298610,12756685522.4807
2236,NIC,2016,6389237,13286101284.7856
2237,NIC,2017,6480534,13785924374.2151
2238,NIC,2018,6572234,13025234958.647
2239,NIC,2019,6663919,12699028991.3771
2240,NER,2004,13366889,3760443737.53797
2241,NER,2005,13855225,4383315964.58718
2242,NER,2006,14365171,4756361252.37923
2243,NER,2007,14897877,5731485051.79069
2244,NER,2008,15455181,7297600226.00536
2245,NER,2009,16037917,7352131309.73341
2246,NER,2010,16647545,7851192502.30917
2247,NER,2011,17283118,8772950777.79176
2248,NER,2012,17954410,9426912647.59111
2249,NER,2013,18653204,10224897437.8648
2250,NER,2014,19372012,10862943543.5419
2251,NER,2015,20128132,9683867926.44282
2252,NER,2016,20921748,10398861981.7583
2253,NER,2017,21737924,11185104251.6785
2254,NER,2018,22577060,12837307496.8797
2255,NER,2019,23443400,12889555561.304
2256,NGA,2004,136756848,135764731645.611
2257,NGA,2005,140490720,175670569969.346
2258,NGA,2006,144329760,238454997161.48
2259,NGA,2007,148294032,278260846800.103
2260,NGA,2008,152382512,339476276257.793
2261,NGA,2009,156595744,295008835380.997
2262,NGA,2010,160952864,366990417129.04
2263,NGA,2011,165463744,414466676831.16
2264,NGA,2012,170075936,463971018239.281
2265,NGA,2013,174726128,520117180313.906
2266,NGA,2014,179379024,574183763411.508
2267,NGA,2015,183995776,493026682800.63
2268,NGA,2016,188666928,404649125252.16
2269,NGA,2017,193495904,375745731053.427
2270,NGA,2018,198387616,421739251509.08
2271,NGA,2019,203304496,474517491092.913
2272,PRK,2004,23948936,
2273,PRK,2005,24100980,
2274,PRK,2006,24235764,
2275,PRK,2007,24356508,
2276,PRK,2008,24469050,
2277,PRK,2009,24581508,
2278,PRK,2010,24686436,
2279,PRK,2011,24783790,
2280,PRK,2012,24887770,
2281,PRK,2013,25001824,
2282,PRK,2014,25126140,
2283,PRK,2015,25258012,
2284,PRK,2016,25389614,
2285,PRK,2017,25516318,
2286,PRK,2018,25638152,
2287,PRK,2019,25755442,
2288,MKD,2004,2075879,5682784471.69722
2289,MKD,2005,2078667,6258602872.67898
2290,MKD,2006,2081081,6861226971.55617
2291,MKD,2007,2083494,8336474973.72949
2292,MKD,2008,2086228,9909552434.51136
2293,MKD,2009,2089793,9401736825.42688
2294,MKD,2010,2093828,9407170321.37752
2295,MKD,2011,2097110,10494626767.6445
2296,MKD,2012,2099486,9745261300.57788
2297,MKD,2013,2102220,10817702346.0674
2298,MKD,2014,2105293,11362265252.778
2299,MKD,2015,2107965,10064519962.5655
2300,MKD,2016,2110194,10672467073.2873
2301,MKD,2017,2111982,11307067069.6658
2302,MKD,2018,2113497,12683068114.2388
2303,MKD,2019,2114175,12606338448.547
2304,MNP,2004,71917,1210000000.0
2305,MNP,2005,69045,1061000000.0
2306,MNP,2006,66078,990000000.0
2307,MNP,2007,63068,938000000.0
2308,MNP,2008,60047,939000000.0
2309,MNP,2009,57073,795000000.0
2310,MNP,2010,54109,799000000.0
2311,MNP,2011,52542,729000000.0
2312,MNP,2012,52383,746000000.0
2313,MNP,2013,52157,772000000.0
2314,MNP,2014,51878,832000000.0
2315,MNP,2015,51538,910000000.0
2316,MNP,2016,51151,1230000000.0
2317,MNP,2017,50752,1560000000.0
2318,MNP,2018,50328,1301000000.0
2319,MNP,2019,49880,1181000000.0
2320,NOR,2004,4592284,265268662473.297
2321,NOR,2005,4623691,309978579743.888
2322,NOR,2006,4661081,346915160681.708
2323,NOR,2007,4709582,402643260487.572
2324,NOR,2008,4768654,464917553191.489
2325,NOR,2009,4829195,387976400617.019
2326,NOR,2010,4889747,431052143940.438
2327,NOR,2011,4953565,501360549669.404
2328,NOR,2012,5019058,512777309840.997
2329,NOR,2013,5080667,526014468085.106
2330,NOR,2014,5137926,501736471832.848
2331,NOR,2015,5190357,388159512245.53
2332,NOR,2016,5236591,370956547619.048
2333,NOR,2017,5277396,401745275035.261
2334,NOR,2018,5312321,439788625883.8
2335,NOR,2019,5348285,408742840909.091
2336,OMN,2004,2468860,24763712873.8622
2337,OMN,2005,2515202,31081991677.5033
2338,OMN,2006,2560652,37215779713.9142
2339,OMN,2007,2605706,42085379453.8362
2340,OMN,2008,2651032,60905452535.7607
2341,OMN,2009,2697543,48388363589.0767
2342,OMN,2010,2881915,64993498049.4148
2343,OMN,2011,3206883,77497529258.7776
2344,OMN,2012,3535585,87408842652.7958
2345,OMN,2013,3816688,89936020806.2419
2346,OMN,2014,4009272,92699089726.9181
2347,OMN,2015,4191784,78710793237.9714
2348,OMN,2016,4398080,75128738621.5865
2349,OMN,2017,4541853,80856697009.1027
2350,OMN,2018,4601160,91505851755.5267
2351,OMN,2019,4602769,88060858257.4772
2352,PAK,2004,170648624,132216048339.413
2353,PAK,2005,174372096,145208562960.767
2354,PAK,2006,178069984,161871385506.36
2355,PAK,2007,181924528,184140869997.46
2356,PAK,2008,185931952,202203748583.854
2357,PAK,2009,190123232,187337783856.466
2358,PAK,2010,194454496,196709621849.586
2359,PAK,2011,198602736,230586581059.665
2360,PAK,2012,202205856,250106966104.704
2361,PAK,2013,205337552,258657231672.412
2362,PAK,2014,208251632,271390474857.632
2363,PAK,2015,210969296,299963590534.773
2364,PAK,2016,213524848,313630000130.435
2365,PAK,2017,216379648,339205534861.1
2366,PAK,2018,219731488,356128166704.921
2367,PAK,2019,223293280,320909472770.669
2368,PLW,2004,19927,165186200.0
2369,PLW,2005,19853,190452900.0
2370,PLW,2006,19645,192382400.0
2371,PLW,2007,19383,198897700.0
2372,PLW,2008,19121,198283900.0
2373,PLW,2009,18848,187522800.0
2374,PLW,2010,18563,185943000.0
2375,PLW,2011,18260,196911100.0
2376,PLW,2012,17974,212397800.0
2377,PLW,2013,17829,221117200.0
2378,PLW,2014,17821,241669800.0
2379,PLW,2015,17822,280457700.0
2380,PLW,2016,17840,298300000.0
2381,PLW,2017,17857,285600000.0
2382,PLW,2018,17887,288546281.25
2383,PLW,2019,17939,281970375.0
2384,PSE,2004,3460130,4603100000.0
2385,PSE,2005,3541198,5125700000.0
2386,PSE,2006,3627671,5348300000.0
2387,PSE,2007,3717882,5815700000.0
2388,PSE,2008,3808824,7310400000.0
2389,PSE,2009,3899401,8085700000.0
2390,PSE,2010,3992283,9681500000.0
2391,PSE,2011,4087747,11186100000.0
2392,PSE,2012,4184161,12208400000.0
2393,PSE,2013,4281800,13515500000.0
2394,PSE,2014,4380473,13989700000.0
2395,PSE,2015,4484615,13972400000.0
2396,PSE,2016,4593855,15405400000.0
2397,PSE,2017,4700954,16128000000.0
2398,PSE,2018,4805549,16276600000.0
2399,PSE,2019,4909775,17133500000.0
2400,PAN,2004,3243310,15013381700.0
2401,PAN,2005,3305875,16374393900.0
2402,PAN,2006,3368577,18141666300.0
2403,PAN,2007,3431619,21295984200.0
2404,PAN,2008,3495284,25155888600.0
2405,PAN,2009,3559339,27116635600.0
2406,PAN,2010,3623622,29440287600.0
2407,PAN,2011,3688679,34686224300.0
2408,PAN,2012,3754871,40429700000.0
2409,PAN,2013,3821557,45599900000.0
2410,PAN,2014,3888795,49921400000.0
2411,PAN,2015,3957102,54091800000.0
2412,PAN,2016,4026338,57907700000.0
2413,PAN,2017,4096071,62202700000.0
2414,PAN,2018,4165258,67294169200.0
2415,PAN,2019,4232538,69721787500.0
2416,PNG,2004,6293174,3927157866.96465
2417,PNG,2005,6498828,4865892972.27595
2418,PNG,2006,6708217,8354911040.70193
2419,PNG,2007,6921069,9545028944.34579
2420,PNG,2008,7137999,11670892800.5309
2421,PNG,2009,7358887,11619456449.266
2422,PNG,2010,7583269,14250786674.7766
2423,PNG,2011,7806637,17985138065.8549
2424,PNG,2012,8026548,21295168665.7247
2425,PNG,2013,8245634,21261338064.8783
2426,PNG,2014,8464159,23210823987.308
2427,PNG,2015,8682172,21723437010.0982
2428,PNG,2016,8899176,20758876952.6232
2429,PNG,2017,9114803,22742699138.356
2430,PNG,2018,9329233,24109780708.0268
2431,PNG,2019,9542492,24751066910.5409
2432,PRY,2004,5416327,9624440836.29309
2433,PRY,2005,5476881,10737500188.1123
2434,PRY,2006,5534682,13429430050.261
2435,PRY,2007,5590148,17856393235.4338
2436,PRY,2008,5645155,24615267663.5456
2437,PRY,2009,5702579,22355151161.994
2438,PRY,2010,5768618,27260886405.2263
2439,PRY,2011,5843938,33756238766.5
2440,PRY,2012,5923327,33271921136.315
2441,PRY,2013,6005656,38501122141.4241
2442,PRY,2014,6090727,40377929295.6419
2443,PRY,2015,6177954,36211447840.0971
2444,PRY,2016,6266623,36089700222.9461
2445,PRY,2017,6355406,38997129473.5558
2446,PRY,2018,6443337,40225448340.6322
2447,PRY,2019,6530029,37925338329.1494
2448,PER,2004,27893914,66768703497.5687
2449,PER,2005,28147260,76060606060.6061
2450,PER,2006,28381080,88643193061.748
2451,PER,2007,28600380,102170981144.136
2452,PER,2008,28806184,120550599815.441
2453,PER,2009,29009326,120822986521.479
2454,PER,2010,29229576,147527631520.729
2455,PER,2011,29477722,171761737046.585
2456,PER,2012,29749592,192650021648.583
2457,PER,2013,30038810,201175543571.392
2458,PER,2014,30353956,200786250582.943
2459,PER,2015,30711864,189802976285.619
2460,PER,2016,31132776,191898104390.379
2461,PER,2017,31605488,211007984080.911
2462,PER,2018,32203946,222597009739.235
2463,PER,2019,32824864,228325821196.153
2464,PHL,2004,84607504,95001999685.3314
2465,PHL,2005,86261248,107419977318.166
2466,PHL,2006,87901832,127652926368.069
2467,PHL,2007,89561376,155980408673.403
2468,PHL,2008,91252328,181624626327.361
2469,PHL,2009,92946952,175974755881.372
2470,PHL,2010,94636704,208368893151.144
2471,PHL,2011,96337912,234216730295.938
2472,PHL,2012,98032320,261920540972.102
2473,PHL,2013,99700112,283902828581.65
2474,PHL,2014,101325208,297483555344.802
2475,PHL,2015,103031360,306445871246.718
2476,PHL,2016,104875272,318627003012.52
2477,PHL,2017,106738496,328480736798.792
2478,PHL,2018,108568832,346841896583.515
2479,PHL,2019,110380800,376823402244.928
2480,POL,2004,38596040,255107252158.631
2481,POL,2005,38575912,306145944824.93
2482,POL,2006,38547180,344626667414.292
2483,POL,2007,38521868,429020755432.721
2484,POL,2008,38522884,533599779515.715
2485,POL,2009,38555288,439731589139.212
2486,POL,2010,38597356,475696613935.595
2487,POL,2011,38620848,524374183218.309
2488,POL,2012,38625872,495230523665.901
2489,POL,2013,38607352,515761954074.157
2490,POL,2014,38581880,539080475073.719
2491,POL,2015,38553148,477111287969.227
2492,POL,2016,38532108,470024559642.469
2493,POL,2017,38532816,524641206566.631
2494,POL,2018,38521464,588779850758.053
2495,POL,2019,38493600,596058473058.766
2496,PRT,2004,10501523,189382122532.169
2497,PRT,2005,10523314,197253876704.921
2498,PRT,2006,10543946,208756449275.848
2499,PRT,2007,10565547,240496147317.381
2500,PRT,2008,10580963,263416394624.084
2501,PRT,2009,10591341,244667762835.543
2502,PRT,2010,10588401,238113003233.284
2503,PRT,2011,10564820,245117990242.248
2504,PRT,2012,10522085,216224240577.957
2505,PRT,2013,10464537,226433858005.714
2506,PRT,2014,10408379,229901964221.884
2507,PRT,2015,10365436,199394066525.44
2508,PRT,2016,10332751,206426152308.931
2509,PRT,2017,10307528,221357874718.93
2510,PRT,2018,10289833,242313116577.967
2511,PRT,2019,10289921,239986922638.902
2512,PRI,2004,3817033,80322313000.0
2513,PRI,2005,3805560,83914521300.0
2514,PRI,2006,3791559,87276164400.0
2515,PRI,2007,3775446,89524131600.0
2516,PRI,2008,3757617,93639300000.0
2517,PRI,2009,3738934,96385600000.0
2518,PRI,2010,3717920,98381300000.0
2519,PRI,2011,3691615,100351700000.0
2520,PRI,2012,3657989,101564800000.0
2521,PRI,2013,3615028,102450000000.0
2522,PRI,2014,3560008,102445800000.0
2523,PRI,2015,3497335,103375500000.0
2524,PRI,2016,3432745,104336700000.0
2525,PRI,2017,3366407,103445500000.0
2526,PRI,2018,3319269,100958100000.0
2527,PRI,2019,3292888,105126400000.0
2528,QAT,2004,777951,31734065934.0659
2529,QAT,2005,848718,44530494505.4945
2530,QAT,2006,1015064,60882142857.1429
2531,QAT,2007,1231904,79712087912.0879
2532,QAT,2008,1444287,115270054945.055
2533,QAT,2009,1610281,97798351648.3516
2534,QAT,2010,1713512,125122306346.154
2535,QAT,2011,1804175,167775268626.374
2536,QAT,2012,1905670,186833502362.637
2537,QAT,2013,2035509,198727642967.033
2538,QAT,2014,2214471,206224598571.429
2539,QAT,2015,2414580,161739955576.923
2540,QAT,2016,2595175,151732181868.132
2541,QAT,2017,2711764,161099122225.275
2542,QAT,2018,2766743,183334953818.681
2543,QAT,2019,2807242,176371267689.082
2544,ROU,2004,21289292,74973656851.8076
2545,ROU,2005,21092264,98454380120.0761
2546,ROU,2006,20909406,122023735992.706
2547,ROU,2007,20744226,174588782938.583
2548,ROU,2008,20597516,214317202478.266
2549,ROU,2009,20466318,174102268534.84
2550,ROU,2010,20335212,170029359010.667
2551,ROU,2011,20220286,192613579705.885
2552,ROU,2012,20137112,179132893143.417
2553,ROU,2013,20066550,189789258566.244
2554,ROU,2014,19995836,199713780259.318
2555,ROU,2015,19906078,177883883008.747
2556,ROU,2016,19797820,185287630540.431
2557,ROU,2017,19698852,210147163769.848
2558,ROU,2018,19606778,243316029944.056
2559,ROU,2019,19524212,251017797625.017
2560,RUS,2004,144353648,591016690732.385
2561,RUS,2005,143800048,764015973481.11
2562,RUS,2006,143338672,989932071352.543
2563,RUS,2007,143117680,1299703478481.65
2564,RUS,2008,143086544,1660848058303.11
2565,RUS,2009,143163648,1222645900055.7
2566,RUS,2010,143242592,1524916715223.95
2567,RUS,2011,143364544,2045922753398.04
2568,RUS,2012,143629360,2208293553878.42
2569,RUS,2013,143956864,2292470078346.22
2570,RUS,2014,144285072,2059241589895.01
2571,RUS,2015,144668384,1363482182197.71
2572,RUS,2016,145109152,1276786350881.14
2573,RUS,2017,145452544,1574199360089.0
2574,RUS,2018,145652288,1657328773461.31
2575,RUS,2019,145742288,1693115002708.32
2576,RWA,2004,8791855,2376642785.76983
2577,RWA,2005,9026297,2933999088.59914
2578,RWA,2006,9270073,3319974269.10464
2579,RWA,2007,9523177,4070746222.26691
2580,RWA,2008,9781999,5180228095.99803
2581,RWA,2009,10043736,5674899033.27806
2582,RWA,2010,10309032,6125216482.26839
2583,RWA,2011,10576932,6885492660.83242
2584,RWA,2012,10840331,7655465589.74669
2585,RWA,2013,11101352,7820741499.0814
2586,RWA,2014,11368450,8239766320.0954
2587,RWA,2015,11642963,8544621756.79813
2588,RWA,2016,11930902,8696069807.42495
2589,RWA,2017,12230343,9252834120.39358
2590,RWA,2018,12531810,9636254325.02444
2591,RWA,2019,12835029,10346326599.029
2592,KNA,2004,46602,506900000.0
2593,KNA,2005,46752,547203703.703704
2594,KNA,2006,46900,644414814.814815
2595,KNA,2007,47038,689285185.185185
2596,KNA,2008,47180,777691333.333333
2597,KNA,2009,47310,774273111.111111
2598,KNA,2010,47429,778718518.518518
2599,KNA,2011,47605,836092592.592593
2600,KNA,2012,47754,825381481.481481
2601,KNA,2013,47793,874896296.296296
2602,KNA,2014,47816,953166666.666667
2603,KNA,2015,47814,957025925.925926
2604,KNA,2016,47814,1007348148.14815
2605,KNA,2017,47811,1058366666.66667
2606,KNA,2018,47787,1076240740.74074
2607,KNA,2019,47739,1107155555.55556
2608,LCA,2004,164252,1066666666.66667
2609,LCA,2005,165394,1135555555.55556
2610,LCA,2006,166476,1268319185.18519
2611,LCA,2007,167524,1336088814.81481
2612,LCA,2008,168584,1437731111.11111
2613,LCA,2009,169694,1401507888.88889
2614,LCA,2010,170950,1482385185.18519
2615,LCA,2011,172157,1568370370.37037
2616,LCA,2012,173139,1598207407.40741
2617,LCA,2013,173992,1660222222.22222
2618,LCA,2014,174814,1749288888.88889
2619,LCA,2015,175638,1807225925.92593
2620,LCA,2016,176429,1865459259.25926
2621,LCA,2017,177175,1996711111.11111
2622,LCA,2018,177894,2057066666.66667
2623,LCA,2019,178594,2102534000.0
2624,MAF,2004,32722,
2625,MAF,2005,33477,
2626,MAF,2006,34203,
2627,MAF,2007,34909,
2628,MAF,2008,35566,
2629,MAF,2009,36156,
2630,MAF,2010,36478,
2631,MAF,2011,36370,775875748.523832
2632,MAF,2012,36052,
2633,MAF,2013,35664,
2634,MAF,2014,35280,772921958.529509
2635,MAF,2015,35042,
2636,MAF,2016,34833,
2637,MAF,2017,34519,
2638,MAF,2018,33879,
2639,MAF,2019,33150,652206037.103874
2640,VCT,2004,112621,549900185.185185
2641,VCT,2005,112056,579948925.925926
2642,VCT,2006,111443,643501148.148148
2643,VCT,2007,110836,713596666.666667
2644,VCT,2008,110333,732663259.259259
2645,VCT,2009,109852,714300259.259259
2646,VCT,2010,109324,720447888.888889
2647,VCT,2011,108722,713796370.37037
2648,VCT,2012,108105,730032592.592593
2649,VCT,2013,107469,764781259.259259
2650,VCT,2014,106934,770900000.0
2651,VCT,2015,106493,786555555.555555
2652,VCT,2016,105971,814303703.703704
2653,VCT,2017,105568,844037037.037037
2654,VCT,2018,105297,884329629.62963
2655,VCT,2019,104940,910766666.666667
2656,WSM,2004,188083,407747565.096959
2657,WSM,2005,188634,476801793.159429
2658,WSM,2006,189384,499923757.780736
2659,WSM,2007,190490,573548459.833372
2660,WSM,2008,191791,641346191.664776
2661,WSM,2009,193189,628006115.424052
2662,WSM,2010,194686,680260907.153983
2663,WSM,2011,196364,744097050.169115
2664,WSM,2012,198131,773141661.165548
2665,WSM,2013,199952,797736334.281305
2666,WSM,2014,201769,796683519.593842
2667,WSM,2015,203586,824150498.653536
2668,WSM,2016,205559,843924796.697421
2669,WSM,2017,207642,884844384.463214
2670,WSM,2018,209715,878448433.404342
2671,WSM,2019,211915,912950466.064906
2672,SMR,2004,29123,1723750000.0
2673,SMR,2005,29530,1785847531.40157
2674,SMR,2006,29983,1908167105.75837
2675,SMR,2007,30395,2185874623.59704
2676,SMR,2008,30729,2393437820.41892
2677,SMR,2009,31080,2056126701.86163
2678,SMR,2010,31631,1881191949.98998
2679,SMR,2011,32518,1813717694.56092
2680,SMR,2012,33156,1604701051.1653
2681,SMR,2013,33307,1678741201.5731
2682,SMR,2014,33415,1673910988.24105
2683,SMR,2015,33593,1419400403.82788
2684,SMR,2016,33860,1468342430.7393
2685,SMR,2017,34081,1528621195.4832
2686,SMR,2018,34179,1655354303.86998
2687,SMR,2019,34203,1616188702.33964
2688,STP,2004,157714,114582283.916382
2689,STP,2005,161697,136450662.390592
2690,STP,2006,165739,142775104.081626
2691,STP,2007,169859,149146918.888611
2692,STP,2008,174019,188021165.00338
2693,STP,2009,178145,200668065.03175
2694,STP,2010,182154,190021192.489536
2695,STP,2011,186058,226455001.243083
2696,STP,2012,189936,229371348.202606
